Well Name,Consistent_Well Name,qld_database_id
Kogan North 335,Kogan North 335,-1
Kogan North 297,Kogan North 297,-1
Kogan North 302,Kogan North 302,-1
RH013GL1V,RH013GL1V,-1
Red Hill 115A,Red Hill 115A,-1
Red Hill 117V,Red Hill 117V,-1
Red Hill 69A,Red Hill 69A,-1
RH036GMA,RH036GMA,-1
RH007V,RH007V,-1
RH013GL1VR,RH013GL1VR,-1
RHGU001A,RHGU001A,-1
RH025GUA,RH025GUA,-1
RH026GUA,RH026GUA,-1
RH027GUA,RH027GUA,-1
Red Hill 126V,Red Hill 126V,-1
RH010P,RH010P,-1
Red Hill 87V2,Red Hill 87V2,-1
Red Hill 73A,Red Hill 73A,-1
Kogan North-10,Kogan North 10,-1
Kogan North-65,Kogan North 65,-1
ANGLO_RDH443,ANGLO RDH443,-1
ANGLO_RDH444c,ANGLO RDH444c,-1
ANGLO_RDH445C,ANGLO RDH445C,-1
ANGLO_RDH446,ANGLO RDH446,-1
ANGLO_RDH447,ANGLO RDH447,-1
ANGLO_RDH448,ANGLO RDH448,-1
ANGLO_RDH441,ANGLO RDH441,-1
ANGLO_RDH442,ANGLO RDH442,-1
Boyne River-15,Boyne River 15,-1
Boyne River-13,Boyne River 13,-1
FITZ_VPW111,FITZ VPW111,-1
FITZ_VPW112,FITZ VPW112,-1
FITZ_VPW105,FITZ VPW105,-1
FITZ_VPW106,FITZ VPW106,-1
FITZ_VPW107,FITZ VPW107,-1
FITZ_VPW108,FITZ VPW108,-1
FITZ_VPW109,FITZ VPW109,-1
FITZ_VPW110,FITZ VPW110,-1
ANGLO_TVB-01L,ANGLO TVB 01L,-1
FITZ_VPW100,FITZ VPW100,-1
FITZ_VPW101,FITZ VPW101,-1
FITZ_VPW102,FITZ VPW102,-1
FITZ_VPW103,FITZ VPW103,-1
FITZ_VPW104,FITZ VPW104,-1
FITZ_CD1432,FITZ CD1432,-1
FITZ_CD1439,FITZ CD1439,-1
FITZ_CD1442C,FITZ CD1442C,-1
FITZ_CD1442CR,FITZ CD1442CR,-1
FITZ_CD1507C,FITZ CD1507C,-1
FITZ_CD1508C,FITZ CD1508C,-1
ANGLO_GRLG011,ANGLO GRLG011,-1
FITZ_CD1405C,FITZ CD1405C,-1
FITZ_CD1425,FITZ CD1425,-1
FITZ_CD1428,FITZ CD1428,-1
FITZ_CD1430,FITZ CD1430,-1
FITZ_CD1427,FITZ CD1427,-1
ANGLO_GRVG011,ANGLO GRVG011,-1
ANGLO_GRLG012,ANGLO GRLG012,-1
ANGLO_GRVG012R,ANGLO GRVG012R,-1
ANGLO_GRLG013A,ANGLO GRLG013A,-1
ANGLO_GRVG013,ANGLO GRVG013,-1
FITZ_SIS L 91,FITZ SIS L 91,-1
FITZ_SIS L 97,FITZ SIS L 97,-1
FITZ_SIS L 99,FITZ SIS L 99,-1
FITZ_SIS V99,FITZ SIS V99,-1
FITZ_SIS L 98,FITZ SIS L 98,-1
FITZ_SIS V98,FITZ SIS V98,-1
FITZ_SIS VPW 91,FITZ SIS VPW 91,-1
Hopeland 321,Hopeland 321,-1
Hopeland 322,Hopeland 322,-1
Hopeland 323,Hopeland 323,-1
Meenawarra-14,Meenawarra 14,-1
Hopeland 156,Hopeland 156,-1
Hopeland 191,Hopeland 191,-1
Hopeland 192,Hopeland 192,-1
Hopeland 193,Hopeland 193,-1
Hopeland 194,Hopeland 194,-1
Hopeland 195,Hopeland 195,-1
Meenawarra-17,Meenawarra 17,-1
Hopeland 175,Hopeland 175,-1
Hopeland-6,Hopeland 6,-1
Hopeland-9,Hopeland 9,-1
Hopeland-5,Hopeland 5,-1
Hopeland-5T,Hopeland 5T,-1
Hopeland 341,Hopeland 341,-1
CO004C,CO004C,-1
Moranbah 181V,Moranbah 181V,-1
Hopeland 251,Hopeland 251,-1
Hopeland 252,Hopeland 252,-1
Hopeland 253,Hopeland 253,-1
Red Hill 74V2,Red Hill 74V2,-1
Red Hill 77V2,Red Hill 77V2,-1
Red Hill 98V,Red Hill 98V,-1
Red Hill 99V,Red Hill 99V,-1
Red Hill 100V,Red Hill 100V,-1
RH014GL1A,RH014GL1A,-1
RH008GMA,RH008GMA,-1
Red Hill 118V,Red Hill 118V,-1
RH043C,RH043C,-1
Kogan North 83,Kogan North 83,-1
Red Hill 96V2,Red Hill 96V2,-1
Red Hill 90V2,Red Hill 90V2,-1
Kogan North-15T,Kogan North 15T,-1
Kogan North 327,Kogan North 327,-1
Kogan North 243,Kogan North 243,-1
Kogan North-19T,Kogan North 19T,-1
RHGU002V,RHGU002V,-1
Kogan North 92,Kogan North 92,-1
Kogan North-19,Kogan North 19,-1
Kogan North 228,Kogan North 228,-1
Kogan North 231,Kogan North 231,-1
Kogan North 232,Kogan North 232,-1
FITZ_SIS L 94,FITZ SIS L 94,-1
FITZ_SIS VPW 94A,FITZ SIS VPW 94A,-1
FITZ_SIS VPW 94B,FITZ SIS VPW 94B,-1
FITZ_SIS L 96,FITZ SIS L 96,-1
FITZ_SIS V96,FITZ SIS V96,-1
FITZ_SIS V97,FITZ SIS V97,-1
FITZ_SIS L 92,FITZ SIS L 92,-1
FITZ_SIS VPW 92,FITZ SIS VPW 92,-1
FITZ_SIS EOH 92,FITZ SIS EOH 92,-1
FITZ_SIS L95,FITZ SIS L95,-1
FITZ_SIS VPW 95A,FITZ SIS VPW 95A,-1
FITZ_SIS VPW 95B,FITZ SIS VPW 95B,-1
ANGLO_GW1053,ANGLO GW1053,-1
ANGLO_GW1002,ANGLO GW1002,-1
ANGLO_GW1022,ANGLO GW1022,-1
FITZ_SIS L 93,FITZ SIS L 93,-1
FITZ_SIS EOH 93,FITZ SIS EOH 93,-1
FITZ_SIS VPW 93,FITZ SIS VPW 93,-1
ANGLO_GW1063,ANGLO GW1063,-1
ANGLO_GW1064,ANGLO GW1064,-1
ANGLO_GW1065,ANGLO GW1065,-1
ANGLO_GW1066,ANGLO GW1066,-1
ANGLO_GW1068,ANGLO GW1068,-1
Hopeland 254,Hopeland 254,-1
Lone Pine 168,Lone Pine 168,-1
Lone Pine 151,Lone Pine 151,-1
Lone Pine 152,Lone Pine 152,-1
Lone Pine 153,Lone Pine 153,-1
Lone Pine 154,Lone Pine 154,-1
Lone Pine 155,Lone Pine 155,-1
Lone Pine 156,Lone Pine 156,-1
Lone Pine 157,Lone Pine 157,-1
Lone Pine 158,Lone Pine 158,-1
Hopeland 338,Hopeland 338,-1
Hopeland 360,Hopeland 360,-1
Hopeland 170,Hopeland 170,-1
M134GMA,M134GMA,-1
Lone Pine 121,Lone Pine 121,-1
Lone Pine 122,Lone Pine 122,-1
Lone Pine 123,Lone Pine 123,-1
Lone Pine 124,Lone Pine 124,-1
CX100V,CX100V,-1
CX101V,CX101V,-1
Hopeland 178,Hopeland 178,-1
Meenawarra 28,Meenawarra 28,-1
M162GMV,M162GMV,-1
Hopeland 87,Hopeland 87,-1
Hopeland 112,Hopeland 112,-1
Hopeland 120,Hopeland 120,-1
Hopeland 116,Hopeland 116,-1
Hopeland 121,Hopeland 121,-1
Hopeland 122,Hopeland 122,-1
Hopeland 123,Hopeland 123,-1
Hopeland 124,Hopeland 124,-1
Hopeland 125,Hopeland 125,-1
Hopeland 126,Hopeland 126,-1
Hopeland 127,Hopeland 127,-1
Hopeland 128,Hopeland 128,-1
Hopeland 347,Hopeland 347,-1
Hopeland 391,Hopeland 391,-1
Hopeland 392,Hopeland 392,-1
Hopeland 393,Hopeland 393,-1
Hopeland 394,Hopeland 394,-1
Hopeland 398,Hopeland 398,-1
Hopeland 395,Hopeland 395,-1
Hopeland 396,Hopeland 396,-1
Hopeland 118,Hopeland 118,-1
Hopeland-8,Hopeland 8,-1
Tipton West 490,Tipton West 490,-1
Tipton 424,Tipton 424,-1
Tipton 571,Tipton 571,-1
Tipton 572,Tipton 572,-1
Tipton 573,Tipton 573,-1
Tipton 574,Tipton 574,-1
Tipton 575,Tipton 575,-1
Tipton 576,Tipton 576,-1
Tipton 577,Tipton 577,-1
Tipton 578,Tipton 578,-1
Tipton West 500,Tipton West 500,-1
Alderley 104,Alderley 104,-1
Tipton-115,Tipton 115,-1
Tipton-33,Tipton 33,-1
Tipton 255,Tipton 255,-1
Tipton 436,Tipton 436,-1
Tipton 437,Tipton 437,-1
Tipton 438,Tipton 438,-1
Tipton-46T,Tipton 46T,-1
Tipton 315,Tipton 315,-1
Tipton 664,Tipton 664,-1
Tipton 665,Tipton 665,-1
Tipton 666,Tipton 666,-1
Daandine-158,Daandine 158,-1
Daandine-23A,Daandine 23A,-1
Kogan North 212,Kogan North 212,-1
Kogan North 213,Kogan North 213,-1
Kogan North 219,Kogan North 219,-1
Kogan North-25,Kogan North 25,-1
Kogan North-25A,Kogan North 25A,-1
Red Hill 113V,Red Hill 113V,-1
Red Hill 65V,Red Hill 65V,-1
Red Hill 65A,Red Hill 65A,-1
Red Hill 108A,Red Hill 108A,-1
Red Hill 108V,Red Hill 108V,-1
Red Hill 70V,Red Hill 70V,-1
Red Hill 122A,Red Hill 122A,-1
Red Hill 74A,Red Hill 74A,-1
Kogan North-38,Kogan North 38,-1
Kogan North 202,Kogan North 202,-1
Kogan North 229,Kogan North 229,-1
Kogan North 209,Kogan North 209,-1
Kogan North 330,Kogan North 330,-1
Kogan North 331,Kogan North 331,-1
Kogan North-13T,Kogan North 13T,-1
Tipton 667,Tipton 667,-1
Tipton 668,Tipton 668,-1
Macalister-3,Macalister 3,-1
Tipton Dam 2 MB04,Tipton Dam 2 MB04,-1
Tipton Dam 1 MB05,Tipton Dam 1 MB05,-1
Tipton Dam 1 MB03,Tipton Dam 1 MB03,-1
Tipton-164,Tipton 164,138452
Alderley 334,Alderley 334,-1
Alderley 341,Alderley 341,-1
Tipton-74,Tipton 74,-1
Tipton-65,Tipton 65,-1
Tipton-114,Tipton 114,-1
Tipton 258,Tipton 258,-1
Alderley 217,Alderley 217,-1
Tipton-18A,Tipton 18A,-1
Alderley 161,Alderley 161,-1
Alderley 162,Alderley 162,-1
Alderley 163,Alderley 163,-1
Alderley 164,Alderley 164,-1
Alderley 194,Alderley 194,-1
Tipton-54A,Tipton 54A,-1
Tipton 243,Tipton 243,-1
OD011F,OD011F,-1
Hopeland 189,Hopeland 189,-1
Hopeland 332,Hopeland 332,-1
Hopeland 340,Hopeland 340,-1
M094V,M094V,-1
Hopeland 381,Hopeland 381,-1
Hopeland 382,Hopeland 382,-1
Hopeland 383,Hopeland 383,-1
Hopeland 384,Hopeland 384,-1
Hopeland 186,Hopeland 186,-1
Meenawarra-1,Meenawarra 1,-1
Hopeland 166,Hopeland 166,-1
Hopeland 167,Hopeland 167,-1
Punch Bowl-1,Punch Bowl 1,-1
Hopeland 350,Hopeland 350,-1
CO003C,CO003C,-1
RH033F,RH033F,-1
Hopeland 140,Hopeland 140,-1
M095GMA,M095GMA,-1
M095PA,M095PA,-1
SC008LCV,SC008LCV,-1
Alderley-3,Alderley 3,-1
PD121A,PD121A,-1
Tipton 445,Tipton 445,-1
Tipton 446,Tipton 446,-1
Tipton 634,Tipton 634,-1
Tipton-126,Tipton 126,-1
Alderley 324,Alderley 324,-1
Alderley 151,Alderley 151,-1
Alderley 152,Alderley 152,-1
Alderley 153,Alderley 153,-1
Alderley 154,Alderley 154,-1
Alderley 121,Alderley 121,-1
Alderley 122,Alderley 122,-1
Tipton 265,Tipton 265,-1
Tipton West-3,Tipton West 3,-1
Tipton 263,Tipton 263,-1
Tipton 234,Tipton 234,-1
Tipton 235,Tipton 235,-1
TWP-5,TWP 5,-1
Tipton-160,Tipton 160,-1
Tipton-45,Tipton 45,-1
Tipton Dam 2 MB03,Tipton Dam 2 MB03,-1
Tipton-194,Tipton 194,138580
Alderley 228,Alderley 228,-1
Alderley 348,Alderley 348,-1
ANGLO_MN002,ANGLO MN002,-1
ANGLO_GW1059,ANGLO GW1059,-1
ANGLO_GW1060,ANGLO GW1060,-1
ANGLO_GW1061,ANGLO GW1061,-1
ANGLO_GW1061A,ANGLO GW1061A,-1
ANGLO_GW1061B,ANGLO GW1061B,-1
ANGLO_GW1062,ANGLO GW1062,-1
ANGLO_GW1017,ANGLO GW1017,-1
ANGLO_GW1021,ANGLO GW1021,-1
ANGLO_GW1026,ANGLO GW1026,-1
ANGLO_GW1031,ANGLO GW1031,-1
ANGLO_GW1032,ANGLO GW1032,-1
ANGLO_GW1056,ANGLO GW1056,-1
ANGLO_GW1018,ANGLO GW1018,-1
ANGLO_GW009V,ANGLO GW009V,-1
ANGLO_GW008V,ANGLO GW008V,-1
ANGLO_GW010V,ANGLO GW010V,-1
ANGLO_GW007V,ANGLO GW007V,-1
ANGLO_GW1003,ANGLO GW1003,-1
ANGLO_GW1024,ANGLO GW1024,-1
ANGLO_GW1055,ANGLO GW1055,-1
ANGLO_GW1023,ANGLO GW1023,-1
ANGLO_GW1019,ANGLO GW1019,-1
Daandine-157,Daandine 157,-1
Daandine-160,Daandine 160,-1
RH003,RH003,-1
Red Hill 114A,Red Hill 114A,-1
Red Hill 68A,Red Hill 68A,-1
Red Hill 109A,Red Hill 109A,-1
RH020GUA,RH020GUA,-1
Kogan North 337,Kogan North 337,-1
Kogan North 200,Kogan North 200,-1
Kogan North 201,Kogan North 201,-1
Kogan North 210,Kogan North 210,-1
Kogan North 211,Kogan North 211,-1
Kogan North 328,Kogan North 328,-1
Kogan North-56,Kogan North 56,138767
Red Hill 124A,Red Hill 124A,-1
Red Hill 72A,Red Hill 72A,-1
Kogan North 255,Kogan North 255,-1
Kogan North 256,Kogan North 256,-1
Kogan North 272,Kogan North 272,-1
Kogan North-39T,Kogan North 39T,-1
Kogan North-9,Kogan North 9,-1
Kogan North 267,Kogan North 267,-1
Kogan North-70,Kogan North 70,-1
ANGLO_GW1020,ANGLO GW1020,-1
ANGLO_GW1057,ANGLO GW1057,-1
ANGLO_GW1052,ANGLO GW1052,-1
ANGLO_GW1051,ANGLO GW1051,-1
ANGLO_GW1050,ANGLO GW1050,-1
ANGLO_GW1048,ANGLO GW1048,-1
ANGLO_GW1027,ANGLO GW1027,-1
ANGLO_GW1025,ANGLO GW1025,-1
ANGLO_GW1047,ANGLO GW1047,-1
ANGLO_GW1054,ANGLO GW1054,-1
ANGLO_RDH43C,ANGLO RDH43C,-1
ANGLO_RDH44,ANGLO RDH44,-1
ANGLO_RDH440,ANGLO RDH440,-1
ANGLO_RDH434,ANGLO RDH434,-1
ANGLO_RDH435,ANGLO RDH435,-1
ANGLO_RDH436,ANGLO RDH436,-1
ANGLO_RDH437,ANGLO RDH437,-1
ANGLO_RDH438,ANGLO RDH438,-1
ANGLO_RDH439,ANGLO RDH439,-1
ANGLO_RDH429,ANGLO RDH429,-1
ANGLO_RDH42C,ANGLO RDH42C,-1
ANGLO_RDH430,ANGLO RDH430,-1
ANGLO_RDH431,ANGLO RDH431,-1
Daandine-25,Daandine 25,138977
Kogan North-1,Kogan North 1,-1
Kogan North 322,Kogan North 322,-1
Kogan North-79,Kogan North 79,138739
Red Hill 116V,Red Hill 116V,-1
Red Hill 110A,Red Hill 110A,-1
Red Hill 66A,Red Hill 66A,-1
Red Hill 109V,Red Hill 109V,-1
Moranbah 313,Moranbah 313,-1
Moranbah 324,Moranbah 324,-1
GR043,GR043,-1
Kogan North 238,Kogan North 238,-1
Kogan North-12T,Kogan North 12T,-1
Kogan North-12,Kogan North 12,-1
Kogan North 95,Kogan North 95,-1
Kogan North-12A,Kogan North 12A,-1
Kogan North 203,Kogan North 203,-1
Red Hill 126A,Red Hill 126A,-1
Red Hill 123A,Red Hill 123A,-1
Red Hill 71A,Red Hill 71A,-1
Red Hill 72V,Red Hill 72V,-1
Kogan North-5T,Kogan North 5T,-1
Yeronga 103,Yeronga 103,-1
WB030C,WB030C,-1
Daandine-150,Daandine 150,-1
Daandine-227,Daandine 227,-1
Daandine-228,Daandine 228,-1
Daandine-222,Daandine 222,-1
Daandine-223,Daandine 223,-1
Daandine-224,Daandine 224,-1
Daandine-225,Daandine 225,-1
Daandine-226,Daandine 226,-1
Daandine-86,Daandine 86,-1
Daandine-220,Daandine 220,-1
Daandine-221,Daandine 221,-1
Yeronga 233,Yeronga 233,-1
Yeronga 261,Yeronga 261,-1
Yeronga 264,Yeronga 264,-1
Daandine 290,Daandine 290,-1
Daandine 291,Daandine 291,-1
Daandine 293,Daandine 293,-1
Daandine 295,Daandine 295,-1
Daandine 297,Daandine 297,-1
Daandine 292,Daandine 292,-1
Kogan North 308,Kogan North 308,-1
Red Hill 104V,Red Hill 104V,-1
Red Hill 64V,Red Hill 64V,-1
Red Hill 107V,Red Hill 107V,-1
Daandine-137,Daandine 137,-1
Kogan North-7,Kogan North 7,-1
Red Hill 70A,Red Hill 70A,-1
Red Hill 74V,Red Hill 74V,-1
Kogan North 253,Kogan North 253,-1
Kogan North 254,Kogan North 254,-1
Kogan North 264,Kogan North 264,-1
Kogan North-37T,Kogan North 37T,-1
Kogan North-8T,Kogan North 8T,-1
Kogan North-29,Kogan North 29,-1
Kogan North-29A,Kogan North 29A,-1
Kogan North-29T,Kogan North 29T,-1
Daandine 259,Daandine 259,-1
Kogan North-72,Kogan North 72,-1
Kogan North 311,Kogan North 311,-1
Kogan North 230,Kogan North 230,-1
Red Hill 127V,Red Hill 127V,-1
Red Hill 133V,Red Hill 133V,-1
ANGLO_RDH432,ANGLO RDH432,-1
ANGLO_RDH433,ANGLO RDH433,-1
ANGLO_RDH423,ANGLO RDH423,-1
ANGLO_RDH424,ANGLO RDH424,-1
ANGLO_RDH425,ANGLO RDH425,-1
ANGLO_RDH426,ANGLO RDH426,-1
ANGLO_RDH427,ANGLO RDH427,-1
ANGLO_RDH428,ANGLO RDH428,-1
ANGLO_RDH416,ANGLO RDH416,-1
ANGLO_RDH417,ANGLO RDH417,-1
ANGLO_RDH418,ANGLO RDH418,-1
ANGLO_RDH419,ANGLO RDH419,-1
ANGLO_RDH420C,ANGLO RDH420C,-1
ANGLO_RDH421C,ANGLO RDH421C,-1
ANGLO_RDH410,ANGLO RDH410,-1
ANGLO_RDH411,ANGLO RDH411,-1
ANGLO_RDH412,ANGLO RDH412,-1
ANGLO_RDH413,ANGLO RDH413,-1
ANGLO_RDH414,ANGLO RDH414,-1
ANGLO_RDH415,ANGLO RDH415,-1
ANGLO_RDH405C,ANGLO RDH405C,-1
ANGLO_RDH406C,ANGLO RDH406C,-1
ANGLO_RDH407,ANGLO RDH407,-1
ANGLO_RDH408,ANGLO RDH408,-1
ANGLO_RDH409,ANGLO RDH409,-1
ANGLO_RDH41,ANGLO RDH41,-1
ANGLO_RDH40,ANGLO RDH40,-1
ANGLO_RDH400,ANGLO RDH400,-1
ANGLO_RDH401,ANGLO RDH401,-1
ANGLO_RDH402,ANGLO RDH402,-1
ANGLO_RDH403,ANGLO RDH403,-1
ANGLO_RDH404C,ANGLO RDH404C,-1
ANGLO_RDH393,ANGLO RDH393,-1
ANGLO_RDH394,ANGLO RDH394,-1
ANGLO_RDH395,ANGLO RDH395,-1
ANGLO_RDH396,ANGLO RDH396,-1
ANGLO_RDH399,ANGLO RDH399,-1
ANGLO_RDH3C,ANGLO RDH3C,-1
ANGLO_RDH388,ANGLO RDH388,-1
ANGLO_RDH389,ANGLO RDH389,-1
ANGLO_RDH39,ANGLO RDH39,-1
ANGLO_RDH390,ANGLO RDH390,-1
ANGLO_RDH391,ANGLO RDH391,-1
ANGLO_RDH392,ANGLO RDH392,-1
ANGLO_RDH382,ANGLO RDH382,-1
ANGLO_RDH383,ANGLO RDH383,-1
Hopeland 187,Hopeland 187,-1
Longswamp-5,Longswamp 5,-1
Hopeland 101,Hopeland 101,-1
RH019GUVR,RH019GUVR,-1
Lone Pine-14,Lone Pine 14,138979
Lone Pine-15,Lone Pine 15,138980
Lone Pine 160,Lone Pine 160,-1
Lone Pine 161,Lone Pine 161,-1
Lone Pine 162,Lone Pine 162,-1
Lone Pine 163,Lone Pine 163,-1
Lone Pine 164,Lone Pine 164,-1
Lone Pine 165,Lone Pine 165,-1
Lone Pine 166,Lone Pine 166,-1
Hopeland 158,Hopeland 158,-1
Hopeland 159,Hopeland 159,-1
PD140V,PD140V,-1
Hopeland 366,Hopeland 366,-1
CX013V2,CX013V2,-1
CX014V,CX014V,-1
Hopeland 25,Hopeland 25,-1
Hopeland 26,Hopeland 26,-1
Hopeland 27,Hopeland 27,-1
Tipton 310,Tipton 310,-1
Tipton-34,Tipton 34,-1
Tipton 624,Tipton 624,-1
Tipton 630,Tipton 630,-1
Tipton 515,Tipton 515,-1
Tipton 516,Tipton 516,-1
Tipton 517,Tipton 517,-1
Tipton 518,Tipton 518,-1
River Road-14,River Road 14,-1
Tipton 476,Tipton 476,-1
Tipton 477,Tipton 477,-1
Tipton 478,Tipton 478,-1
Tipton 475,Tipton 475,-1
TWP-10,TWP 10,-1
Alderley 189,Alderley 189,-1
Alderley 199,Alderley 199,-1
Tipton 611,Tipton 611,-1
Ellensfield 85V,Ellensfield 85V,-1
Alderley 325,Alderley 325,-1
Tipton-32,Tipton 32,-1
Alderley 252,Alderley 252,-1
Alderley 253,Alderley 253,-1
Tipton-21,Tipton 21,-1
RH026GUV,RH026GUV,-1
Red Hill 93V,Red Hill 93V,-1
Red Hill 94V,Red Hill 94V,-1
Red Hill 92V,Red Hill 92V,-1
Red Hill 88V,Red Hill 88V,-1
RHGU003A,RHGU003A,-1
Red Hill 86V,Red Hill 86V,-1
Red Hill 87V,Red Hill 87V,-1
Kogan North 314,Kogan North 314,-1
Kogan North 259,Kogan North 259,-1
Kogan North 265,Kogan North 265,-1
RH025GUV,RH025GUV,-1
RH026GUVR,RH026GUVR,-1
RH027GUV,RH027GUV,-1
Kogan North 214,Kogan North 214,-1
Kogan North 306,Kogan North 306,-1
Red Hill 119A,Red Hill 119A,-1
Red Hill 117A,Red Hill 117A,-1
Red Hill 106V,Red Hill 106V,-1
Daandine-2,Daandine 2,138744
Kogan North 204,Kogan North 204,-1
RH035GMV,RH035GMV,-1
Kogan North-73,Kogan North 73,-1
ANGLO_RDH384,ANGLO RDH384,-1
ANGLO_RDH385,ANGLO RDH385,-1
ANGLO_RDH386,ANGLO RDH386,-1
ANGLO_RDH387,ANGLO RDH387,-1
ANGLO_RDH377,ANGLO RDH377,-1
ANGLO_RDH378,ANGLO RDH378,-1
ANGLO_RDH379,ANGLO RDH379,-1
ANGLO_RDH38,ANGLO RDH38,-1
ANGLO_RDH380,ANGLO RDH380,-1
ANGLO_RDH381,ANGLO RDH381,-1
ANGLO_RDH371,ANGLO RDH371,-1
ANGLO_RDH372,ANGLO RDH372,-1
ANGLO_RDH373,ANGLO RDH373,-1
ANGLO_RDH374,ANGLO RDH374,-1
ANGLO_RDH375,ANGLO RDH375,-1
ANGLO_RDH376,ANGLO RDH376,-1
ANGLO_RDH366,ANGLO RDH366,-1
ANGLO_RDH367,ANGLO RDH367,-1
ANGLO_RDH368,ANGLO RDH368,-1
ANGLO_RDH369,ANGLO RDH369,-1
ANGLO_RDH37,ANGLO RDH37,-1
ANGLO_RDH370,ANGLO RDH370,-1
ANGLO_RDH360,ANGLO RDH360,-1
Daandine-135,Daandine 135,-1
GR065,GR065,-1
RH035GMA,RH035GMA,-1
Red Hill 63A,Red Hill 63A,-1
RH034GMA,RH034GMA,-1
Red Hill 105A,Red Hill 105A,-1
Kogan North-11,Kogan North 11,-1
Kogan North-52,Kogan North 52,-1
Kogan North-20T,Kogan North 20T,-1
Kogan North 240,Kogan North 240,-1
RH024GLA,RH024GLA,-1
Kogan North-17T,Kogan North 17T,-1
Kogan North-51,Kogan North 51,-1
Kogan North 101,Kogan North 101,-1
Daandine 265,Daandine 265,-1
GR044,GR044,-1
Kogan North 280,Kogan North 280,-1
Kogan North 252,Kogan North 252,-1
Kogan North 235,Kogan North 235,-1
Kogan North 85,Kogan North 85,-1
Kogan North-17,Kogan North 17,-1
RHGU001V,RHGU001V,-1
Tipton 264,Tipton 264,-1
Tipton-78,Tipton 78,-1
Tipton-171,Tipton 171,-1
Tipton 621,Tipton 621,-1
Tipton 595,Tipton 595,-1
Tipton 596,Tipton 596,-1
Tipton 597,Tipton 597,-1
Tipton 598,Tipton 598,-1
Tipton-110,Tipton 110,-1
Alderley 131,Alderley 131,-1
Tipton 648,Tipton 648,-1
Alderley 195,Alderley 195,-1
Alderley 134,Alderley 134,-1
Tipton-26,Tipton 26,-1
Tipton 273,Tipton 273,-1
Tipton-130,Tipton 130,-1
Tipton-68T,Tipton 68T,-1
Tipton-68A,Tipton 68A,-1
Alderley 106,Alderley 106,-1
Tipton 256,Tipton 256,-1
Tipton 286,Tipton 286,-1
Tipton 642,Tipton 642,-1
Tipton-68,Tipton 68,-1
ANGLO_RDH361,ANGLO RDH361,-1
ANGLO_RDH362,ANGLO RDH362,-1
ANGLO_RDH363,ANGLO RDH363,-1
ANGLO_RDH364,ANGLO RDH364,-1
ANGLO_RDH365,ANGLO RDH365,-1
ANGLO_RDH354,ANGLO RDH354,-1
ANGLO_RDH355,ANGLO RDH355,-1
ANGLO_RDH356,ANGLO RDH356,-1
ANGLO_RDH357,ANGLO RDH357,-1
ANGLO_RDH358,ANGLO RDH358,-1
ANGLO_RDH359,ANGLO RDH359,-1
ANGLO_RDH349,ANGLO RDH349,-1
ANGLO_RDH35,ANGLO RDH35,-1
ANGLO_RDH350,ANGLO RDH350,-1
ANGLO_RDH351,ANGLO RDH351,-1
ANGLO_RDH352,ANGLO RDH352,-1
ANGLO_RDH353,ANGLO RDH353,-1
ANGLO_RDH343,ANGLO RDH343,-1
ANGLO_RDH344,ANGLO RDH344,-1
ANGLO_RDH345,ANGLO RDH345,-1
ANGLO_RDH346,ANGLO RDH346,-1
ANGLO_RDH347,ANGLO RDH347,-1
ANGLO_RDH348,ANGLO RDH348,-1
Tipton Dam 1 MB02,Tipton Dam 1 MB02,-1
Tipton Dam 1 MB04,Tipton Dam 1 MB04,-1
Tipton-26A,Tipton 26A,-1
Alderley 218,Alderley 218,-1
Tipton 644,Tipton 644,-1
Alderley 196,Alderley 196,-1
Tipton-16,Tipton 16,-1
Tipton-173,Tipton 173,-1
Tipton 616,Tipton 616,-1
Alderley 322,Alderley 322,-1
Tipton-17,Tipton 17,-1
Tipton 484,Tipton 484,-1
Tipton 485,Tipton 485,-1
Tipton 486,Tipton 486,-1
Tipton 487,Tipton 487,-1
Tipton 488,Tipton 488,-1
Tipton 481,Tipton 481,-1
Tipton 482,Tipton 482,-1
Tipton 483,Tipton 483,-1
Alderley 337,Alderley 337,-1
Alderley 231,Alderley 231,-1
Alderley 239,Alderley 239,-1
Tipton 267,Tipton 267,-1
ANGLO_RDH338,ANGLO RDH338,-1
ANGLO_RDH339,ANGLO RDH339,-1
ANGLO_RDH34,ANGLO RDH34,-1
ANGLO_RDH340,ANGLO RDH340,-1
ANGLO_RDH341,ANGLO RDH341,-1
ANGLO_RDH342,ANGLO RDH342,-1
ANGLO_RDH332,ANGLO RDH332,-1
ANGLO_RDH333,ANGLO RDH333,-1
ANGLO_RDH334,ANGLO RDH334,-1
ANGLO_RDH335,ANGLO RDH335,-1
ANGLO_RDH336,ANGLO RDH336,-1
ANGLO_RDH337,ANGLO RDH337,-1
ANGLO_RDH327,ANGLO RDH327,-1
ANGLO_RDH328,ANGLO RDH328,-1
ANGLO_RDH329,ANGLO RDH329,-1
ANGLO_RDH32C,ANGLO RDH32C,-1
ANGLO_RDH330,ANGLO RDH330,-1
ANGLO_RDH331,ANGLO RDH331,-1
ANGLO_RDH321,ANGLO RDH321,-1
ANGLO_RDH322,ANGLO RDH322,-1
ANGLO_RDH323,ANGLO RDH323,-1
ANGLO_RDH324,ANGLO RDH324,-1
ANGLO_RDH325,ANGLO RDH325,-1
Tipton 225,Tipton 225,-1
Tipton 232,Tipton 232,-1
