CONSISTENT_ORIG_NAME_NO,arrow_row_id
INDUSTRIAL   MINING,-1
STOCK,-1
STOCK,-1
TEST,-1
DOMESTIC,-1
DOMESTIC,-1
IRRIGATION,-1
STOCK,-1
STOCK,-1
STOCK,-1
STOCK,-1
STOCK,-1
MONITORING BORE,-1
MONITORING BORE,-1
DOMESTIC,-1
DOMESTIC,-1
DOMESTIC,-1
DOMESTIC,-1
DOMESTIC,-1
DOMESTIC,-1
DOMESTIC,-1
DOMESTIC,-1
DOMESTIC,-1
DOMESTIC,-1
STOCK,-1
STOCK,-1
STOCK,-1
STOCK,-1
IRRIGATION,-1
DOMESTIC,-1
DOMESTIC,-1
FIRE   DP621285,-1
DOMESTIC,-1
DOMESTIC,-1
DOMESTIC,-1
DOMESTIC,-1
STOCK,-1
STOCK,-1
DOMESTIC,-1
IRRIGATION,-1
IRRIGATION,-1
IRRIGATION,-1
IRRIGATION,-1
DOMESTIC AND IRRIGATION,-1
DOMESTIC/IRRIGATION,-1
IRRIGATION,-1
DOMESTIC,-1
DOMESTIC,-1
FIRE FIGHTING,-1
URBAN,-1
DOMESTIC,-1
DOMESTIC,-1
STOCK,-1
DOMESTIC,-1
BORE BLOW OUT REPORT,-1
BORE BLOW OUT REPORT,-1
DOMESTIC,-1
DOMESTIC,-1
DOMESTIC,-1
DOMESTIC,-1
STOCK,-1
STOCK,-1
IRRIGATION,-1
MONITORING BORE,-1
MILITARY WASH DOWN,-1
COMMERCIAL,-1
DOMESTIC,-1
DOMESTIC,-1
FIRE,-1
DOMESTIC,-1
DOMESTIC,-1
DOMESTIC,-1
DOMESTIC,-1
TEST,-1
DOMESTIC,-1
UN REGISTERED BORE,-1
UNREGISTERED BORE,-1
UNREGISTERED BORE,-1
DECOMMISSION,-1
ABANDONED,-1
DOMESTIC,-1
DOMESTIC,-1
DOMESTIC,-1
DOMESTIC,-1
DOMESTIC,-1
DOMESTIC,-1
DOMESTIC,-1
DOMESTIC,-1
DOMESTIC,-1
DOMESTIC,-1
DOMESTIC,-1
DOMESTIC,-1
DOMESTIC,-1
DOMESTIC,-1
STOCK,-1
DOMESTIC,-1
IRRIGATION,-1
IRRIGATION,-1
IRRIGATION,-1
IRRIGATION,-1
DOMESTIC,-1
DOMESTIC,-1
DOMESTIC,-1
DOMESTIC,-1
DOMESTIC,-1
DOMESTIC,-1
DOMESTIC,-1
DOMESTIC,-1
DOMESTIC,-1
DOMESTIC,-1
DOMESTIC,-1
DOMESTIC,-1
DOMESTIC,-1
STOCK,-1
STOCK,-1
DOMESTIC,-1
DOMESTIC,-1
DOMESTIC,-1
DOMESTIC,-1
DOMESTIC,-1
STOCK,-1
STOCK,-1
IRRIGATION,-1
STOCK,-1
STOCK,-1
DOMESTIC,-1
DOMESTIC,-1
DOMESTIC,-1
DOMESTIC,-1
DOMESTIC,-1
DOMESTIC,-1
DOMESTIC,-1
IRRIGATION,-1
TEST,-1
TEST,-1
DOMESTIC,-1
NO DRILL LOG,-1
IRRIGATION,-1
DOMESTIC,-1
DOMESTIC,-1
DOMESTIC,-1
DOMESTIC,-1
TEST,-1
TEST,-1
COMMERCIAL,-1
DOMESTIC,-1
DOMESTIC,-1
COMMERCIAL,-1
COMMERCIAL,-1
DOMESTIC,-1
STOCK,-1
STOCK,-1
STOCK,-1
MONITORING BORE,-1
MONITORING BORE,-1
IRRIGATION,-1
ENVIRONMENTAL BAT BORE,-1
DOMESTIC,-1
STOCK,-1
IRRIGATION,-1
MONITORING BORE,-1
MONITORING WELL,-1
MONITORING WELL,-1
MONITORING WELL,-1
TEST HOLE,-1
TEST HOLE,-1
TEST HOLE,-1
TEST HOLE,-1
TEST HOLE,-1
MONITORING WELL,-1
MONITORING WELL,-1
MONITORING WELL,-1
MONITORING WELL,-1
DOMESTIC,-1
DOMESTIC,-1
TEST HOLE,-1
DOMESTIC,-1
DOMESTIC,-1
STOCK,-1
IRRIGATION,-1
STOCK,-1
TEST HOLE,-1
DOMESTIC,-1
STOCK AND DOMESTIC,-1
DOMESTIC,-1
DOMESTIC,-1
STOCK 2004 16322,-1
STOCK,-1
STOCK,-1
STOCK,-1
STOCK,-1
DOMESTIC,-1
DOMESTIC,-1
IRRIGATION,-1
IRRIGATION,-1
DOMESTIC,-1
DOMESTIC,-1
DOMESTIC,-1
DOMESTIC,-1
STOCK,-1
STOCK,-1
DOMESTIC,-1
STOCK,-1
STOCK,-1
STOCK,-1
STOCK,-1
IRRIGATION,-1
DOMESTIC,-1
DOMESTIC,-1
DOMESTIC,-1
TEST HOLE,-1
TEST HOLE,-1
IRRIGATION,-1
IRRIGATION,-1
DOMESTIC,-1
IRRIGATION,-1
IRRIGATION,-1
IRRIGATION,-1
IRRIGATION,-1
IRRIGATION,-1
IRRIGATION & DOMESTIC,-1
IRRIGATION,-1
IRRIGATION,-1
IRRIGATION,-1
TEST,-1
TEST,-1
DOMESTIC,-1
TEST HOLE,-1
COMMERCIAL,-1
COMMERCIAL,-1
DOMESTIC,-1
DOMESTIC,-1
TEST HOLE   DOMESTIC,-1
STOCK,-1
TEST HOLE/DECOMMISSIONED,-1
IRRIGATION,-1
IRRIGATION,-1
TEST,-1
TEST,-1
TEST,-1
MONITORING WELL,-1
MONITORING WELL,-1
STOCK,-1
STOCK,-1
STOCK,-1
STOCK,-1
STOCK   H1,-1
TEST HOLE   H2,-1
TEST HOLE H3,-1
TEST HOLE H4,-1
STOCK,-1
STOCK,-1
STOCK,-1
STOCK,-1
STOCK,-1
STOCK,-1
STOCK,-1
STOCK,-1
STOCK,-1
STOCK,-1
IRRIGATION,-1
IRRIGATION,-1
DOMESTIC,-1
STOCK,-1
STOCK,-1
STOCK,-1
DOMESTIC,-1
DOMESTIC,-1
DOMESTIC,-1
STOCK,-1
STOCK,-1
STOCK,-1
STOCK,-1
STOCK,-1
STOCK,-1
STOCK,-1
DOMESTIC,-1
DOMESTIC,-1
DOMESTIC,-1
DOMESTIC,-1
DOMESTIC,-1
DOMESTIC,-1
IRRIGATION,-1
IRRIGATION,-1
IRRIGATION,-1
DOMESTIC,-1
IRRIGATION,-1
IRRIGATION,-1
IRRIGATION,-1
DOMESTIC,-1
DOMESTIC,-1
DOMESTIC,-1
IRRIGATION,-1
DOMESTIC,-1
TEST HOLE,-1
MONITORING BORE,-1
MONITORING BORE,-1
STOCK,-1
TEST HOLE,-1
TEST HOLE,-1
TEST HOLE (DOMESTIC),-1
IRRIGATION,-1
DOMESTIC,-1
DOMESTIC,-1
DOMESTIC,-1
DOMESTIC,-1
DOMESTIC,-1
MONITORING,-1
MONITORING,-1
MONITORING,-1
MONITORING,-1
MONITORING,-1
MONITORING,-1
DOMESTIC,-1
DOMESTIC,-1
DOMESTIC,-1
DOMESTIC,-1
DOMESTIC,-1
DOMESTIC,-1
DOMESTIC,-1
IRRIGATION,-1
IRRIGATION,-1
IRRIGATION,-1
DECOMMISSIONED,-1
MONITORING WELL,-1
MONITORING WELL,-1
IRRIGATION,-1
IRRIGATION,-1
WATER MONITORING   14M,-1
WATER MONITORING   14D,-1
WATER MONITORING   15M,-1
WATER MONITORING   16S,-1
WATER MONITORING   16M,-1
WATER MONITORING   11M,-1
MONITORING BORE   11D,-1
WATER MONITORING   12M,-1
WATER MONITORING   12S,-1
WATER MONITORING   12D,-1
WATER MONITORING   13D,-1
WATER MONITORING   13M,-1
WATER MONITORING   13S,-1
6 BH,-1
BH 4,-1
BH 2,-1
PB20,-1
PB21,-1
PB22,-1
EIONS,-1
DADS,-1
DEADMANS NO 2 BORE,-1
GRAVEL PIT,-1
WMP19,-1
WMP19D,-1
WMP25,-1
WMP27,-1
WMP26,-1
WMP21D,-1
WMP21,-1
WMP28,-1
WMP24,-1
WMP18D,-1
WMP18,-1
BH15,-1
BH07,-1
WMP23B,-1
WMP23A,-1
WMP22C,-1
WMP22B,-1
WMP22A,-1
WMP30A,-1
WMP30B,-1
WMP30C,-1
WMP29E,-1
WMP29D,-1
WMP29C,-1
WMP29B,-1
WMP29A,-1
RM94,-1
ST132,-1
ST133,-1
ST134,-1
ST135,-1
ST135D,-1
RM89,-1
RM90,-1
RM91,-1
RM92,-1
RM93,-1
WMP06,-1
WMP12,-1
RM95D,-1
RM96,-1
RM97,-1
RM98,-1
RM99,-1
RM100,-1
RM101,-1
RM102,-1
RM103,-1
RM104,-1
RM105,-1
RM106,-1
RM107,-1
RM108,-1
RM109,-1
RM110,-1
RM111,-1
RM112S,-1
RM114D,-1
RM114S,-1
RM115,-1
RM113D,-1
RM113S,-1
BH01,-1
BH02,-1
BH03,-1
BH04,-1
BH05,-1
BH203,-1
BH103,-1
BH102,-1
BH202,-1
BH204,-1
BH302,-1
BAILEY BLOCK BORE,-1
BOOREECO BORE,-1
NEAR OLD BORE,-1
NEAR OLD WINDMILL,-1
BOREHOLE #736,-1
BH01,-1
BH02,-1
BH03,-1
BH04,-1
580 WB 01,-1
580 WB 02,-1
580 WB 03,-1
580 WB 04,-1
BH01,-1
BH02,-1
BH03,-1
TOP MORAN PADDOCK,-1
BH01,-1
BH2,-1
BH3,-1
BH4,-1
BH5,-1
BOREHOLE #720,-1
KCB19 BH25,-1
KCB19 BH23,-1
KCB19 BH24,-1
KCB19 BH9,-1
KCB19 BH11,-1
KCB19 BH12,-1
KCB19 BH14,-1
KCB19 BH15,-1
580 BH 39,-1
DW7033W1,-1
DW7033W2,-1
DW7033W3,-1
DW7035W1,-1
DW7035W2,-1
DW7035W3,-1
DW7082W1,-1
DW7082W2,-1
DW7093W1,-1
DW7093W2,-1
DW7093W3,-1
DW7105W1,-1
DW7105W2,-1
DW7178W1,-1
DW7178W2,-1
DW7220W1,-1
DW7220W2,-1
DW7220W3,-1
DW7221W1,-1
DW7221W2,-1
DW7225W1,-1
DW7225W2,-1
DW7225W3,-1
DW7264W1,-1
DW7264W2,-1
DW7264W3,-1
DW7282W1,-1
DW7282W2,-1
DW7292W1,-1
32056,-1
33297,-1
JS19PB05,-1
JS19PB06,-1
BAILEY PADDOCK,-1
46 PADDOCK,-1
KG1 MB5,-1
OMS MB1,-1
KG2 MB1,-1
SPRING PADDOCK,-1
WMP31B,-1
WMP32,-1
WMP21B,-1
BH #201,-1
BH #131,-1
BH #394,-1
WMP06D,-1
161578,-1
BOREHOLE #174,-1
BDBH1,-1
BDBH3,-1
BD DH 4,-1
GMB3,-1
GMB4,-1
GMB1,-1
GMB2,-1
YMP7,-1
YMP10,-1
SE 01,-1
SE 02,-1
SE 03,-1
SE 04,-1
BIMB 1,-1
BIMB 2,-1
BIMB 3,-1
BIMB 4,-1
WMP16,-1
WMP16D,-1
WMP20,-1
WMP20D,-1
RW BH01/20,-1
WMP33B,-1
WMP33,-1
BH61,-1
LF33,-1
LF34,-1
LF36,-1
MW01,-1
MW02,-1
RW BH04/20,-1
KCB20 BH11,-1
KCB20 BH12,-1
KCB20 BH13,-1
KCB20 BH14,-1
KCB20 BH15,-1
BOREHOLE #401,-1
LF47,-1
LF46,-1
MB112R,-1
MW31R,-1
MW19DR,-1
MW2DR,-1
BHB#468,-1
BHB#1113,-1
RM 127,-1
RM 125,-1
RM 128,-1
RM 131,-1
RM 130,-1
RM 132,-1
RM 126,-1
RM 129,-1
WATTLE BRAE BORE,-1
MW10,-1
MW1,-1
YAN 1,-1
ANTCLIFF,-1
ST/DO,-1
MONITORING,-1
ST/DO,-1
ST/DO,-1
IRRIGATION,-1
"BOREHOLE 2048, MONITORING",-1
"BOREHOLE 2085, MONITORING",-1
ST,-1
ST,-1
DOMESTIC,-1
STOCK,-1
DOMESTIC,-1
STOCK,-1
STOCK,-1
STOCK,-1
STOCK,-1
STOCK,-1
ST/DO,-1
BH3068,-1
BH320 02,-1
DOMESTIC,-1
DOMESTIC,-1
TEST HOLE,-1
STOCK,-1
"DOMESTIC, STOCK",-1
DOMESTIC,-1
BH2072,-1
"DOMESTIC, STOCK",-1
ST/DO,-1
RED LIGHT,-1
NO 1,-1
2,-1
DOMESTIC,-1
IRR,-1
ST,-1
STOCK,-1
DOMESTIC,-1
IRR   ADDITIONAL BORE,-1
STOCK DOMESTIC,-1
ST/DO,-1
ST/DO,-1
ST/DO,-1
ST/DO,-1
IRR,-1
ST/DO,-1
DO,-1
DO,-1
ST,-1
DOMESTIC,-1
DOMESTIC,-1
ST/DO,-1
IRR,-1
TEST HOLE,-1
ST,-1
DO,-1
ST,-1
TEST HOLE,-1
ST,-1
IRR,-1
IRR,-1
STOCK,-1
DOMESTIC,-1
STOCK,-1
IRRIGATION,-1
STOCK,-1
IRRIGATION,-1
STOCK,-1
STOCK,-1
STOCK,-1
STOCK,-1
STOCK,-1
STOCK,-1
DOMESTIC,-1
DOMESTIC,-1
STOCK,-1
DOMESTIC,-1
"DOMESTIC, STOCK",-1
"DOMESTIC, STOCK",-1
BORE 1,-1
BORE 3,-1
BORE 4,-1
BORE 5,-1
BORE 6,-1
BORE 7,-1
STOCK,-1
STOCK,-1
DOMESTIC,-1
TEST HOLE,-1
TEST HOLE,-1
TEST HOLE,-1
TEST HOLE,-1
TEST HOLE,-1
TEST HOLE,-1
IRRIGATION,-1
IRRIGATION,-1
"DOMESTIC, STOCK",-1
"DOMESTIC, STOCK",-1
"DOMESTIC, STOCK",-1
IRRIGATION,-1
IRRIGATION,-1
TEST HOLE,-1
STOCK/DOMESTIC,-1
IRRIGATION,-1
IRRIGATION,-1
IRRIGATION,-1
IRRIGATION,-1
TEST HOLE,-1
DOMESTIC,-1
STOCK,-1
"DOMESTIC, STOCK",-1
"DOMESTIC, STOCK",-1
"DOMESTIC, STOCK",-1
"DOMESTIC, STOCK",-1
"DOMESTIC, STOCK",-1
IRRIGATION,-1
ST/DO,-1
EDUCATIONAL ACTIVITIES,-1
"DOMESTIC, STOCK",-1
IRRIGATION,-1
IRRIGATION,-1
IRRIGATION,-1
DOMESTIC,-1
IRRIGATION,-1
IRRIGATION,-1
"DOMESTIC, STOCK",-1
"DOMESTIC, STOCK",-1
DOMESTIC,-1
STOCK,-1
STOCK,-1
STOCK,-1
STOCK,-1
STOCK,-1
STOCK,-1
STOCK,-1
STOCK,-1
STOCK,-1
IRRIGATION,-1
IRRIGATION,-1
IRRIGATION,-1
IRRIGATION,-1
"STOCK, IRRIGATION",-1
STOCK,-1
STOCK,-1
STOCK,-1
DOMESTIC,-1
"STOCK, IRRIGATION",-1
"STOCK, IRRIGATION",-1
IRRIGATION,-1
IRRIGATION,-1
IRRIGATION,-1
IRRIGATION,-1
STOCK,-1
STOCK,-1
STOCK,-1
IRRIGATION,-1
DOMESTIC,-1
STOCK,-1
STOCK,-1
IRRIGATION,-1
STOCK,-1
IRRIGATION,-1
IRRIGATION,-1
PURPOSE TO BE ADVISED,-1
"DOMESTIC, STOCK",-1
"DOMESTIC, STOCK",-1
"DOMESTIC, STOCK",-1
"DOMESTIC, STOCK",-1
"DOMESTIC, STOCK",-1
"DOMESTIC, STOCK",-1
"DOMESTIC, STOCK",-1
IRRIGATION,-1
"DOMESTIC, STOCK",-1
STOCK,-1
IRRIGATION   REPLACES,-1
IRRIGATION   REPLACES,-1
IRRIGATION,-1
IRRIGATION,-1
IRRIGATION,-1
IRRIGATION,-1
IRRIGATION,-1
IRR,-1
IRRIGATION & DOMESTIC,-1
IRR,-1
IRR,-1
IRRIGATION,-1
IRRIGATION,-1
STOCK,-1
STOCK,-1
IRRIGATION,-1
IRRIGATION,-1
DOMESTIC,-1
DOMESTIC,-1
DOMESTIC,-1
STOCK,-1
DOMESTIC,-1
DOMESTIC,-1
STOCK,-1
STOCK,-1
DOMESTIC,-1
STOCK,-1
DOMESTIC,-1
STOCK,-1
DOMESTIC,-1
DOMESTIC,-1
DOMESTIC,-1
ST DO,-1
STOCK,-1
IRRIGATION,-1
IRRIGATION,-1
DOMESTIC,-1
IRRIGATION,-1
STOCK,-1
IRRIGATION,-1
STOCK,-1
IRRIGATION,-1
DOMESTIC,-1
STOCK,-1
IRRIGATION,-1
ST DO,-1
ST DO,-1
ST DO,-1
ST DO,-1
ST DO,-1
ST DO,-1
ST DO,-1
ST DO,-1
ST DO,-1
ST DO,-1
DOMESTIC,-1
DOMESTIC,-1
STOCK,-1
STOCK,-1
STOCK,-1
STOCK,-1
STOCK,-1
IRR,-1
DOMESTIC,-1
DOMESTIC,-1
STOCK,-1
STOCK,-1
STOCK,-1
DOMESTIC,-1
IRRIGATION,-1
DOMESTIC,-1
"DOMESTIC, STOCK",-1
IRRIGATION,-1
"DOMESTIC, IRRIGATION",-1
IRRIGATION,-1
"DOMESTIC, STOCK",-1
"DOMESTIC, STOCK",-1
BH 53 20,-1
BH 51 20,-1
BH 52 20,-1
"DOMESTIC, STOCK",-1
"DOMESTIC, STOCK",-1
"DOMESTIC, STOCK",-1
STOCK,-1
"DOMESTIC, STOCK",-1
"DOMESTIC, STOCK",-1
IRRIGATION,-1
"DOMESTIC, STOCK",-1
"DOMESTIC, STOCK",-1
"DOMESTIC, STOCK",-1
"DOMESTIC, STOCK",-1
STOCK,-1
"DOMESTIC, STOCK",-1
"DOMESTIC, STOCK",-1
"DOMESTIC, STOCK",-1
"DOMESTIC, STOCK",-1
"DOMESTIC, STOCK",-1
IRRIG,-1
IRRIG,-1
IRR,-1
STOCK & DOMESTIC,-1
BH10 20,-1
BH 05 20,-1
BH 08 20,-1
STOCK,-1
STOCK,-1
DOMESTIC,-1
STOCK,-1
"DOMESTIC, IRRIGATION",-1
"DOMESTIC, IRRIGATION",-1
ST DO,-1
IRR,-1
STOCK,-1
IRRIGATION,-1
IRRIGATION,-1
IRRIGATION,-1
IRRIGATION,-1
IRRIGATION,-1
IRR,-1
IRR,-1
STOCK,-1
ST DO,-1
IRR,-1
IRR,-1
IRR,-1
SHALLOW BORE,-1
C19001SP,-1
C19020SP,-1
C19019SP,-1
C19022SP,-1
C19023SP,-1
TWIN BORE,-1
JAMAR BORE,-1
HOLE NO 31,-1
WATER BORE 32,-1
WATER BORE 30,-1
PIEZO IB#2,-1
RAWLINS BORE,-1
RGW102 MILL PADDOCK BORE,-1
LEX BORE,-1
ARCHYS,-1
GRASS TREE BORE,-1
2060MB,-1
2061MB,-1
REPLCAEMENT YARD BORE,-1
C19103PT/AGWB53,-1
C19114PT,-1
C19109PT/AGWB59,-1
C19002SP/AGWB23,-1
AGWB84,-1
AGWB85,-1
AGWB86,-1
AGWB82,-1
C19027SP   AGWB87,-1
C19102PT/AGWB52,-1
C19104PT/AGWB54,-1
C19028SP AGWB88,-1
C19004SP AGWB43,-1
MB09,-1
MB09,-1
RIDGE BORE,-1
DRIVEWAY BORE,-1
TRIANGLE BORE,-1
LK WB 01,-1
LK WB 02,-1
LK WB 03,-1
LK WB 04,-1
LK WB 05,-1
AGWB79,-1
AGWB78,-1
AGWB66,-1
BWMMB02 02,-1
BWMMB02 01,-1
BWMMB04 01,-1
BWMMB03 01,-1
BWMMB03 02,-1
EDS MB01,-1
CULLOS BORE,-1
HANNAS BORE,-1
MACS BORE,-1
CHINA BORE,-1
GOLD BORE,-1
JC0894P,-1
JPS0197P,-1
JP0963P,-1
RGS PZ05,-1
RGS PZ05 2,-1
RGS PZ06,-1
RGS PZ06 2,-1
RGS PZ04,-1
RGS PZ03,-1
RGS PZ03 2,-1
RGS PZ01,-1
C19009SP (AGWB03),-1
C19010SP (AGWB45),-1
C19106PT (AGWB56),-1
C19112PT (AGWB62),-1
C19111PT (AGWB61),-1
C19125PT (AGWB75),-1
C19113PT (AGWB63),-1
C19108PT (AGWB58),-1
C19105PT (AGWB55),-1
AGWB53,-1
C19003SP (AGWB42),-1
KC22A,-1
KC21A,-1
SEMPER IDEM,-1
TMB1S,-1
TMB2D,-1
TMB4S,-1
TMB4D,-1
TMB7,-1
TMB2S,-1
TS12,-1
TS11,-1
TMB5,-1
TMB6,-1
TMB1D,-1
GRENADA CASED BORE,-1
PARINGA VILLAGE BORE,-1
KC25A,-1
KC23A,-1
KC24A,-1
KC29A,-1
KC28A,-1
C19008SP,-1
C19007SP,-1
C19014SP (AGWB46),-1
C91016SPR (AGWB46),-1
C19015SP (AGWB46),-1
C19011SP (AGWB45),-1
C19012SP (AGWB45),-1
BWMMB10 01,-1
BMA01A,-1
BMA02P1,-1
BMA02P2,-1
BMA03P1,-1
BMA03P2,-1
BMA05P,-1
C19110PT (AGWB60),-1
MB20NP04P,-1
NPMMB03 01,-1
MB20NPM05A,-1
MB20NPM06T,-1
NPMMB07 01,-1
P2A R,-1
3 WAY BORE,-1
RD 03,-1
RD 04,-1
MV3,-1
MV4,-1
MW4,-1
B3,-1
B4,-1
B5,-1
B6,-1
BOROREN BORE 1,-1
BOROREN TWS BORE 2,-1
HOUSE CREEK BORE #1,-1
HOUSE CREEK BORE #2,-1
HOUSE CREEK BORE # 3,-1
HOUSE CREEK BORE # 5,-1
BORE # 3,-1
BORE #1,-1
ROAD BORE,-1
HILL BORE,-1
CULTIVATION BORE,-1
MIDDLE BORE,-1
SIDE BORE,-1
STOCK BORE,-1
SMALL PIVOT BORE,-1
18PBR,-1
18PCR,-1
132WB,-1
133WB,-1
55WB,-1
107WB,-1
320 02 BH 2505,-1
320 02 BH 2504,-1
NO. 1,-1
NO 2,-1
NO. 3,-1
10PBR,-1
84PBR,-1
28PCR,-1
27PCR,-1
CSHM1RA,-1
CSHM1RB,-1
GW 24,-1
GW 27,-1
GW 30,-1
GW 28,-1
GW25,-1
GW 29,-1
06R,-1
PO 7,-1
PO 6,-1
BH 2341,-1
BH 2248,-1
BH 2523,-1
BH 2347,-1
BH 2344,-1
BH 2231,-1
BH 2352,-1
BH 2343,-1
BH 2345,-1
BH 2229,-1
BH 2337,-1
BH 2338,-1
ARTC BH 2233,-1
BH 2326,-1
HEARTBREAK BORE,-1
PW007,-1
REPLACES 164870,-1
164869,-1
SWANLEA,-1
OAKLEY,-1
NUMKINBIL 1,-1
NUMKINBIL 2,-1
NEAR ADELONG SWF,-1
6 KM W ADELONG SWF,-1
BALLYGAR 1,-1
BALLYGAR 2,-1
BALLYGAR 3,-1
MAILMANS GORGE,-1
GREYROCK,-1
HILLALONG 1,-1
HILLALONG 2,-1
HILLALONG 3,-1
TARABAH/KILLARNEY,-1
TARABAH/KILLARNEY,-1
OLD ALPHA ROAD,-1
SPRINGSURE ROAD,-1
SPRINGSURE ROAD,-1
MYALL GROVE,-1
MYALL/ENNISKILLEN,-1
PARKGATE,-1
JERICHO BLACKALL RD BTO1,-1
GRANT,-1
JERICHO BLACKALL RD 1,-1
JERICHO BLACKALL RD BTO2,-1
REPLACES RN: 24637,-1
OFFICE REGISTRATION,-1
STOCK BORE,-1
63130 14,-1
85307 06,-1
CLARE WEIR,-1
DERM MONITORING BORE,-1
DERM MONITORING BORE,-1
LL3   LAURA ROAD BORE,-1
LL4B   DUMP GULLY BORE,-1
LL5,-1
ONE MILE CREEK 7,-1
LAKELAND 8,-1
RED VALLEY 9,-1
LAKELAND 10,-1
MCI1A,-1
EN1,-1
EN3A,-1
EN4,-1
EN5,-1
RECORDER,-1
GP SALTWR CK,-1
GP SALTWR CK,-1
GP WHYANB CK,-1
7A,-1
GP WHYANB CK,-1
GP WHYANB CK,-1
GP SALT CK,-1
GP BAMBOO CK,-1
GP SKELET CK,-1
GP COOP CK,-1
GAUGE PT CHINAMAN CK,-1
RECORDER,-1
GP CREES CK,-1
GP MOWBRA CK,-1
GP CREES CK,-1
GP CASSOW CK,-1
GP STH MOS R,-1
GP CASSOW CK,-1
GP PARKER CK,-1
29A,-1
25A,-1
9A,-1
6A,-1
25B,-1
RECORDER,-1
BECAME 45121,-1
GP MARRS CK,-1
GP PARKERS C,-1
GP MOWBRAY C,-1
GPG4 S MSN R,-1
GP SPRING CK,-1
GP STH MOSSM,-1
GB MOSSMAN R,-1
GP CASSOW CK,-1
DEEP CREEK,-1
B28  11000010,-1
B5 11000011,-1
B4 11000012,-1
B11  11000013,-1
B23  11000014,-1
B29 11000017,-1
B2L1,-1
B3L1,-1
B4L1,-1
B5L1,-1
B1L2,-1
B2L2,-1
B3L2,-1
B4L2,-1
B1L3,-1
B13,-1
B22,-1
B12,-1
B21,-1
B8,-1
B31,-1
B9A,-1
B9B,-1
B34,-1
B26,-1
B2,-1
B1A,-1
B1B,-1
B3,-1
THOMATIS CK,-1
B7,-1
B6,-1
B10,-1
B19,-1
BNKAMERUNGA,-1
FWATERCKTRAM,-1
B17,-1
B35,-1
B14,-1
FWATERCKROAD,-1
B15,-1
B18,-1
B16,-1
AVONDALE CK,-1
BNKAMERUNGA,-1
B36,-1
B37,-1
B39R,-1
B40,-1
B41,-1
B42R,-1
B43,-1
B44,-1
B45,-1
BONES KNOB NO 1,-1
BONES KNOB NO 2,-1
G.B. SPRING CK (BR.),-1
G.B. SPRING CK,-1
G.B. BARNEYS SPRING,-1
MARKS LANE BORE NO1B,-1
NO 2,-1
NO 3,-1
NO 4,-1
GRAHAM ROAD,-1
KAIRI RESERVE,-1
KAIRI RESERVE,-1
MARKS LANE,-1
TINAROO ROAD,-1
B20,-1
B24,-1
B25,-1
B27,-1
B30,-1
B32,-1
B33,-1
B39,-1
B42,-1
C1,-1
B1,-1
B2,-1
B3,-1
C2,-1
SPRING ON BOSNICS,-1
BOSNIC PRODUCTION#1,-1
BEATTIES,-1
DUFFYS,-1
GODFREYS,-1
DPI#1(OIL INVEST.),-1
DPI#2(OIL INVEST.),-1
DPI#3(OIL INVEST),-1
DPI#4(OIL INVEST.),-1
DPI#5(OIL INVEST.0,-1
CHERRY CREEK S/W SITE,-1
TEST HOLE 1,-1
TEST HOLE 2,-1
TEST HOLE 3,-1
OBSERVATION BORE NEAR RD,-1
DERM MONITORING BORE,-1
DERM MONITORING BORE,-1
DERM MONITORING BORE,-1
DERM MONITORING BORE,-1
DERM MONITORING BORE,-1
EAST BARRON ROAD,-1
UPPER BARRON ROAD,-1
MCCORD ROAD,-1
COMBINATION BORE,-1
B22 (M42),-1
B78 (M8),-1
B14 (M7),-1
B15 (M6),-1
B79 (M9),-1
B16 (M15),-1
B127 (M50),-1
B118 (M40),-1
B117 M39,-1
B121 M44,-1
B120 (M43),-1
B89 (M14),-1
B119 (M41),-1
B116 (M38),-1
B82 (M5),-1
B115 M37,-1
B81 M4,-1
MORGAN RD B100 M21,-1
B80 M3,-1
B105 (M26),-1
B107 (M29),-1
B108 (M30),-1
B109 (M31),-1
B99 (M20),-1
B83 M2,-1
B104 M25,-1
B110 M32,-1
B111 (M33),-1
B96 (M17),-1
B101 M22,-1
B45,-1
B114 (M36),-1
B84 M1,-1
B102 (M23),-1
B98 M19,-1
B106 (M27),-1
B112 (M34),-1
B113 M35,-1
B85 M10,-1
B97 M18,-1
B122 (M45),-1
B123 (M46),-1
B124 M47,-1
B125 M48,-1
B126 M49,-1
B86 (M11),-1
B87 (M12),-1
B88 M13,-1
B103 M24,-1
B90 (M16),-1
B (M27A),-1
B (M59),-1
B142;M51;8063 1 135,-1
B143 M52,-1
B144 M53,-1
B145 M54,-1
B157 M66,-1
B158 M67,-1
B159 M68,-1
WRIGHTCKPGRD,-1
WRIGHTCKTMBR,-1
MACKEY CREEK,-1
SIMMONDS CK,-1
MUL RIV MNRD,-1
BEHANA CREEK,-1
MULGRAVE RIV,-1
ROCKY CREEK,-1
MIDDLE CREEK,-1
OLEARY CREEK,-1
R14FORMERLY11110016,-1
SITE 1 BORE 1,-1
SITE 1 BORE 2,-1
SITE 2,-1
"SITE 3, BORE 1",-1
"SITE 3,BORE 2",-1
"SITE 4, BORE 1 A&B PIPES",-1
"SITE 4, BORE 2",-1
SP1 (QASSIT #),-1
ETA SITE 65 QASSIT # SP2,-1
R01,-1
R02,-1
R03,-1
R04,-1
R05,-1
R06,-1
R06R,-1
R07,-1
R08,-1
R09,-1
R10,-1
R11,-1
R11R,-1
R12,-1
